"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Uruguay","298","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","2.52165222167969","2.51782464981079","2.72173666954041","2.61367082595825","2.57030940055847","2.41166567802429","2.47281861305237","2.67104840278625","2.52396750450134","2.2082154750824","2.50604033470154","2.64402365684509","2.28170013427734","2.17868065834045","2.28119659423828","2.33277440071106","2.29639363288879","2.11282110214233","1.72646927833557","1.44490587711334","1.56038749217987","1.55566108226776","1.51477992534637","1.42650187015533","1.46493256092072","1.51910245418549","1.46444118022919","1.61261212825775","1.57756328582764","1.55771028995514",,,
"Uruguay","298","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,
"Honduras","268","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Value","1.49207746982574","1.59657037258148","1.85959112644196","1.71540200710297","1.91003501415253","1.96639764308929","1.91619384288788","1.74380791187286","3.80829811096191","4.60918092727661","4.30522203445435","3.97325038909912","4.30930042266846","3.67692255973816","3.66775512695313","3.44059276580811","3.28831553459167","3.2524688243866","2.9197051525116","2.91994166374207","2.88514971733093","2.65824818611145","2.69262504577637","2.78209900856018","2.89078593254089","3.44219350814819","3.06381058692932","3.06965923309326","3.00859999656677","3.0270209312439",,,
"Honduras","268","Excise Tax Revenue in Percent of GDP","RTGSE_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,
"Singapore","576","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,,,,"1.4090838432312","1.43897843360901","1.38314819335938","1.49060571193695","1.31730353832245","1.46664154529572","1.28054654598236","1.32640838623047","1.30659306049347","1.73820626735687","1.78467655181885","1.79341208934784","1.68445980548859","2.26074600219727","2.36802315711975","2.44834804534912","2.50715565681458","2.47233748435974","2.45084667205811","2.47166395187378","2.56048464775085","2.44308519363403","2.51566362380981","2.31156945228577","2.19613838195801","2.18579792976379",,,
"Singapore","576","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,,,,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,
"Portugal","182","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","5.1910924911499","5.20937967300415","6.05207061767578","5.52490615844727","6.55713844299316","6.82316923141479","7.0905818939209","7.00648880004883","7.21109294891357","7.36133670806885","7.57975244522095","7.38085222244263","7.48354768753052","7.58268928527832","7.59857368469238","8.1997709274292","8.27834129333496","8.16793823242188","8.05345916748047","6.82444715499878","7.53135967254639","8.10062026977539","8.31567478179932","8.04121875762939","8.48384284973145","8.55133056640625","8.45468330383301","8.57856273651123","8.70814418792725","8.78046035766602",,,
"Portugal","182","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Cameroon","622","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","1.51390612125397","1.40679979324341","1.26667332649231","1.39330101013184","1.36016464233398","2.30668187141418","2.88185620307922","3.14969754219055","2.50179839134216","2.92737078666687","3.63394522666931","3.89209818840027","3.18561124801636","3.67890501022339","3.53234958648682","3.80581498146057","3.96588492393494","4.07684421539307","4.13982057571411","4.04320907592773","3.78826355934143","4.32434606552124","4.11749076843262","4.6498064994812","4.78251886367798","4.83237409591675","4.79904556274414","5.24496746063232","5.39005088806152","4.99952030181885",,,
"Cameroon","622","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS86 | Central | Cash","OECD | General","OECD | General","GFS86 | Central | Cash","GFS86 | Central | Cash","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Ecuador","248","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","2.01172494888306","2.07133936882019","2.13894557952881","2.40141916275024","2.51994061470032","2.58538556098938","2.54932451248169","2.72116088867188","2.9742259979248","3.14616417884827","5.06507587432861","6.05429029464722","5.97159624099731","5.46600484848022","5.26571893692017","5.32583379745483","5.35119724273682","5.52577829360962","5.16884231567383","5.35561370849609","5.46412754058838","5.35744762420654","6.2239089012146","6.43609285354614","6.34456253051758","6.47733879089355","6.119384765625","6.44099140167236","6.23330020904541","6.15987062454224",,,
"Ecuador","248","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Romania","968","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value",,"8.19675064086914","6.8718695640564","6.04292821884155","5.62193202972412","5.18479108810425","4.8471212387085","4.57199144363403","6.08969736099243","6.06152391433716","6.48583984375","6.27005004882813","7.08234977722168","7.3980188369751","6.74821853637695","8.17616367340088","8.06386089324951","8.1409969329834","7.71010208129883","6.36942100524902","7.67246627807617","8.789137840271","8.71510314941406","8.40565490722656","7.94563055038452","8.40641784667969","6.72201013565063","6.47695255279541","6.61746501922607","6.5659646987915","6.48134899139404",,
"Romania","968","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis",,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Dominican Republic","243","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","0.0557247512042522","0.0439491383731365","0.0518380180001259","0.0563257858157158","0.0516319274902344","0.0587045885622501","0.057045616209507","0.0695527270436287","0.0808726847171783","0.0952584445476532","0.0974058210849762","0.101404890418053","0.118657968938351","3.17737126350403","3.41031765937805","3.9805006980896","4.4586935043335","5.22603845596313","5.13360643386841","4.57422208786011","4.71676445007324","4.68346834182739","4.6213436126709","5.09066581726074","4.87337636947632","4.58685636520386","4.56549215316772","4.4607982635498","4.96863651275635","5.08499002456665",,,
"Dominican Republic","243","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,
"Afghanistan, I.R. of","512","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value",,,,,,,,,,,,,,"0.14481358230114","0.503075063228607","0.559228479862213","1.7922785282135","1.56777739524841","1.55952644348145","2.23233461380005","2.5964298248291","2.50193667411804","2.07556843757629","1.73589682579041","1.46317231655121","1.4355616569519","3.65892887115479","4.13780069351196",,,,,
"Afghanistan, I.R. of","512","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,,,
"Egypt","469","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","0.106881156563759","0.093222863972187","0.0950360596179962","0.102319464087486","0.104886598885059","0.0974354222416878","0.0970114916563034","0.110930524766445","0.101259410381317","5.74584102630615","5.61650228500366","5.51298141479492","3.19700503349304","2.98753190040588","3.14748072624207","3.36229944229126","3.27906250953674","3.13529229164124","3.50895524024963","3.37218284606934","3.64766430854797","3.3701069355011","3.3970263004303","3.39539885520935","3.21323943138123","3.40243077278137","2.62105989456177","3.21634292602539","3.48889660835266","3.67225527763367",,,
"Egypt","469","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Sri Lanka","524","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Value","5.32746362686157","4.86248350143433","4.7866358757019","4.96902084350586","4.71240329742432","4.60893487930298","4.13898324966431","4.12731552124023","3.26518034934998","2.85235261917114","5.31645631790161","5.40769910812378","5.12108278274536","4.66544198989868","5.04086685180664","4.94084930419922","4.89281129837036","4.57684230804443","4.03431558609009","3.09931945800781","3.43001770973206","2.98618698120117","3.07290172576904","2.61419653892517","2.65752387046814","2.00628089904785","2.84185218811035","3.84760999679565","3.73060917854309","3.42774319648743","1.57710337638855",,
"Sri Lanka","524","General Goods and Services Tax Revenue in Percent of GDP","RTGSG_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
